id_logger,date_time,tt4_min,tt4_avg,tt4_max,rh4_min,rh4_avg,rh4_max,ws4_min,ws4_avg,ws4_max,wd4_min,wd4_avg,wd4_max,tt7_min,tt7_avg,tt7_max,rh7_min,rh7_avg,rh7_max,ws7_min,ws7_avg,ws7_max,wd7_min,wd7_avg,wd7_max,tt10_min,tt10_avg,tt10_max,rh10_min,rh10_avg,rh10_max,ws10_min,ws10_avg,ws10_max,wd10_min,wd10_avg,wd10_max,sum_ws4,sum_ws7,sum_ws10,tt4_now,rh4_now,ws4_now,wd4_now,tt7_now,rh7_now,ws7_now,wd7_now,tt10_now,rh10_now,ws10_now,wd10_now
50003,2024-01-01 00:00:00,25.84,26.49,27.2,81.26,82.63,84.0,0.0,0.58,1.43,59.28,162.05,291.43,26.1,26.81,27.47,82.3,83.63,84.92,0.27,0.84,1.43,52.43,154.66,204.96,26.76,27.11,27.77,81.31,82.73,84.14,0.0,0.88,1.63,73.28,150.4,203.75,324.52,468.04,490.75,26.69,81.76,0.0,122.88,27.12,82.75,0.54,174.52,27.39,81.82,0.34,135.78
50003,2024-01-01 00:10:00,0.0,26.65,27.46,0.0,78.54,81.18,0.0,0.72,1.56,0.0,102.21,156.06,0.0,26.73,27.76,0.61,79.7,82.35,0.27,0.86,1.43,0.0,110.22,158.25,0.0,27.02,28.22,0.0,76.76,100.0,0.41,0.92,1.63,83.6,115.35,161.85,268.33,323.12,344.09,27.29,79.13,0.0,119.83,27.39,80.38,0.88,117.29,27.88,79.68,0.61,152.99
50003,2024-01-01 00:40:00,0.0,27.71,28.66,1.02,75.26,100.0,0.0,1.21,2.1,0.0,145.68,224.04,0.0,27.92,28.76,1.43,76.62,100.0,0.0,1.45,2.24,0.0,171.11,229.32,0.0,28.21,29.06,0.0,61.95,100.0,0.0,1.58,2.38,0.0,168.01,189.23,185.79,221.52,240.83,28.16,75.71,1.02,147.6,28.14,76.91,1.09,187.57,28.67,76.11,1.83,184.8
50003,2024-01-01 00:50:00,27.71,28.32,28.87,73.63,75.33,76.79,0.0,0.42,2.04,123.38,204.15,293.14,27.92,28.55,29.15,74.77,76.27,78.09,0.27,0.87,1.97,125.78,198.54,305.77,28.45,28.88,29.51,74.07,75.48,76.41,0.2,0.97,2.1,160.7,191.15,262.45,230.65,475.76,533.33,28.48,76.45,0.0,286.24,28.63,78.09,1.02,233.46,28.95,75.46,1.02,256.49
50003,2024-01-01 01:20:00,0.0,28.92,29.85,0.68,72.76,100.0,0.0,1.21,2.44,0.0,233.99,339.6,0.0,29.08,30.03,0.68,73.34,100.0,0.0,1.38,2.1,0.0,269.14,341.4,0.0,29.41,30.42,0.0,62.31,100.0,0.0,1.42,2.24,239.6,273.61,339.67,235.31,269.85,277.6,29.28,74.1,0.68,243.9,29.38,73.95,0.95,265.82,29.6,73.59,1.15,259.5
50003,2024-01-01 01:50:00,29.27,29.65,30.02,71.13,72.73,100.0,0.0,0.32,1.49,0.0,187.37,346.81,29.44,29.83,30.21,71.99,73.61,100.0,0.34,0.63,1.56,247.63,290.92,358.88,29.85,30.1,30.52,0.0,46.15,100.0,0.27,0.64,1.63,241.52,295.62,333.77,10.13,20.04,20.44,29.76,72.83,0.81,312.54,29.78,74.28,0.75,298.21,30.28,73.72,0.81,316.72
50003,2024-01-01 02:00:00,0.0,29.85,30.5,0.0,71.96,100.0,0.0,0.67,1.83,0.0,234.67,357.64,0.0,30.0,30.7,0.88,72.62,100.0,0.0,0.89,1.97,0.0,275.92,358.42,0.0,30.32,30.97,0.0,70.04,100.0,0.07,0.96,2.04,51.03,271.36,333.18,285.05,378.87,407.27,30.18,71.83,0.0,291.63,30.23,71.76,1.09,277.88,30.45,72.76,1.22,284.99
50003,2024-01-01 02:30:00,0.0,30.14,31.27,0.0,67.82,100.0,0.0,0.13,1.63,0.0,261.35,351.38,0.0,30.2,31.2,0.0,68.39,100.0,0.27,0.86,1.49,0.0,286.99,327.37,0.0,30.58,31.84,0.0,63.21,100.0,0.27,0.92,1.63,0.0,291.04,330.18,31.94,210.05,224.85,30.82,67.02,0.0,268.22,30.67,67.73,0.54,280.86,31.09,67.21,0.54,276.78
50003,2024-01-01 09:20:00,30.47,30.91,31.38,0.41,71.0,72.19,0.0,1.37,3.94,0.0,259.71,359.92,0.0,31.1,31.63,0.81,71.66,72.72,0.41,1.56,3.94,0.0,276.33,359.85,0.0,31.42,32.0,0.0,67.88,100.0,0.75,1.9,4.41,150.53,280.34,350.94,418.16,474.37,579.3,30.73,70.85,2.65,2.61,31.0,71.55,1.97,343.57,31.5,70.91,2.1,311.43
50003,2024-01-01 10:00:00,30.35,30.8,31.21,69.92,70.67,71.12,0.2,1.8,4.21,0.0,270.49,359.26,30.62,31.1,31.6,70.59,71.3,71.82,0.61,2.1,5.57,3.48,278.11,359.9,31.19,31.45,31.94,0.0,69.76,100.0,0.61,2.42,4.69,67.82,291.53,347.05,552.86,646.68,746.42,30.76,70.86,3.33,346.63,31.03,71.45,1.77,330.79,31.26,70.8,2.78,322.38
50003,2024-01-01 10:40:00,0.0,29.55,30.15,0.88,72.41,73.22,0.0,1.13,2.17,0.0,226.88,316.66,0.0,29.9,30.51,1.36,72.95,73.82,0.54,1.42,3.19,0.0,262.3,316.43,0.0,30.27,30.88,0.0,63.3,73.04,0.68,1.57,3.19,207.4,264.14,297.27,226.17,285.59,315.09,29.55,72.55,0.0,194.11,30.06,73.25,1.7,238.54,30.16,72.53,1.49,227.72
50003,2024-01-01 10:50:00,0.0,29.49,30.14,1.02,72.19,73.3,0.0,1.58,3.8,0.0,249.16,337.77,0.0,29.84,30.42,1.56,72.74,74.02,0.48,1.87,3.87,0.0,250.21,334.57,0.0,30.21,30.78,0.0,71.32,73.16,0.88,2.08,4.21,217.6,248.92,290.07,808.19,957.11,1068.72,29.81,71.72,1.43,224.22,30.23,72.22,2.04,256.21,30.41,71.4,3.12,276.81
50003,2024-01-01 11:30:00,28.9,29.3,29.89,72.84,73.34,73.89,0.0,0.72,1.7,0.0,277.05,342.52,29.16,29.68,30.12,73.37,73.77,74.2,0.0,0.93,2.04,221.74,274.69,349.73,29.82,30.05,30.51,0.0,72.66,100.0,0.41,1.16,2.04,243.43,273.4,310.19,213.84,275.63,343.5,29.04,73.76,0.54,276.91,29.53,74.11,1.15,275.27,29.83,73.24,1.29,270.55
50003,2024-01-01 11:40:00,0.0,29.14,29.72,0.68,73.29,74.13,0.0,0.9,1.97,0.0,254.7,324.56,0.0,29.5,30.07,0.95,73.57,74.45,0.61,1.16,2.99,0.0,252.56,319.2,0.0,29.92,30.42,0.0,72.16,73.56,0.54,1.36,3.26,185.73,250.9,306.08,479.44,615.64,719.14,28.87,72.07,1.09,192.28,29.36,72.15,1.49,203.96,29.77,71.53,1.09,203.17
50003,2024-01-01 12:20:00,29.23,29.58,30.01,68.5,69.48,70.25,0.0,1.05,2.51,0.0,212.82,318.36,29.53,29.97,30.39,68.75,69.64,70.21,0.0,1.4,2.92,157.57,224.2,316.31,30.1,30.37,30.81,0.0,65.73,69.57,0.0,1.53,2.85,160.73,216.98,273.2,238.24,316.06,345.53,29.57,69.81,1.22,208.48,30.21,70.05,0.88,181.07,30.12,69.14,1.22,202.67
50003,2024-01-01 12:30:00,28.92,29.47,30.09,69.58,70.33,70.92,0.0,1.1,3.33,134.45,210.35,317.82,29.16,29.86,30.33,69.84,70.56,71.18,0.34,1.49,3.19,128.16,205.22,305.24,29.99,30.23,30.73,69.12,69.82,70.58,0.48,1.65,3.39,152.03,202.02,289.83,588.33,795.34,881.38,29.34,70.18,0.88,159.83,29.53,70.3,1.09,152.06,30.1,69.53,1.22,152.03
50003,2024-01-01 13:10:00,26.55,26.93,27.37,90.0,92.02,100.0,0.0,0.66,1.29,0.0,52.92,346.53,0.0,26.96,27.65,90.97,93.15,100.0,0.0,0.99,1.63,3.68,81.47,358.88,0.0,27.43,28.21,0.0,69.87,100.0,0.0,1.2,2.1,15.39,59.91,175.39,40.83,61.47,74.41,26.93,92.43,0.48,346.53,27.17,93.68,1.22,9.76,27.55,91.75,1.83,68.71
50003,2024-01-01 13:20:00,26.5,26.86,27.27,92.41,92.99,93.43,0.54,1.13,2.38,2.93,78.74,359.61,26.78,27.2,27.62,93.58,94.23,94.7,0.68,1.34,2.24,3.33,88.48,359.55,27.41,27.63,28.11,91.73,92.53,93.19,0.75,1.53,2.38,10.08,126.46,356.49,574.9,686.4,781.68,27.02,93.15,0.54,41.23,27.16,94.41,1.09,29.45,27.7,92.93,1.43,63.5
50003,2024-01-01 14:10:00,26.3,26.67,27.09,92.84,93.52,94.03,0.0,0.0,1.02,3.27,143.0,355.57,26.74,27.11,27.53,93.5,94.34,94.95,0.0,0.38,1.22,5.29,144.15,359.21,27.18,27.41,27.85,92.69,93.35,93.96,0.0,0.43,1.22,9.14,106.75,357.09,1.23,180.39,203.28,26.78,93.93,0.0,270.35,27.25,94.75,0.48,264.81,27.25,93.56,0.34,320.88
50003,2024-01-01 15:00:00,0.0,26.38,26.99,0.81,94.34,100.0,0.0,0.21,1.49,0.0,115.93,359.39,0.0,26.7,27.25,0.81,95.46,100.0,0.0,0.64,1.63,0.0,96.21,356.63,0.0,27.08,27.63,0.0,93.27,100.0,0.0,0.72,1.63,14.07,134.6,345.38,61.91,186.75,212.77,26.52,94.73,0.81,83.66,26.8,95.84,1.22,51.91,27.05,94.62,1.02,99.11
